finess;ghm2;_freq
590783239;08M07T;23
590783239;08M102;20
590783239;08M103;46
590783239;08M14T;23
590783239;08M192;22
590783239;08M193;33
590783239;08M19T;26
590783239;08M201;40
590783239;08M261;31
590783239;08M263;23
590783239;08M291;25
590783239;08M29T;37
590783239;08M36Z;53
590783239;08M37T;34
590783239;09C081;20
590783239;09C08J;59
590783239;09C101;23
590783239;09C104;22
590783239;09C10J;56
590783239;09K02J;75
590783239;09M021;109
590783239;09M031;258
590783239;09M03T;74
590783239;09M052;38
590783239;09M053;59
590783239;09M054;23
590783239;09M05T;39
590783239;09M063;23
590783239;09M071;26
590783239;09M14T;63
590783239;10C121;30
590783239;10M021;38
590783239;10M022;37
590783239;10M031;31
590783239;10M07T;27
590783239;10M082;29
590783239;10M092;23
590783239;10M09T;174
590783239;10M13T;269
590783239;10M161;28
590783239;10M162;47
590783239;10M163;80
590783239;10M16T;37
590783239;10M201;27
590783239;11C111;63
590783239;11C11J;69
590783239;11C131;35
590783239;11C132;21
590783239;11C13J;24
590783239;11K08J;32
590783239;11M021;52
590783239;11M02T;37
590783239;11M031;29
590783239;11M041;54
590783239;11M042;64
590783239;11M043;70
590783239;11M044;60
590783239;11M062;47
590783239;11M063;48
590783239;11M07T;45
590783239;11M122;22
590783239;11M12T;23
590783239;11M151;21
590783239;11M152;21
590783239;11M18Z;20
590783239;11M19Z;61
590783239;12C042;22
590783239;12C08J;188
590783239;12M062;20
590783239;12M063;22
590783239;12M064;24
590783239;13C031;45
590783239;13C081;21
590783239;13C10J;32
590783239;13C12J;43
590783239;13K02Z;38
590783239;13K04Z;47
590783239;13M04T;27
590783239;14C05J;33
590783239;14C08A;177
590783239;14M02A;33
590783239;14M03A;153
590783239;14M03B;24
590783239;14M03T;659
590783239;14Z08Z;510
590783239;14Z13A;486
590783239;14Z13B;68
590783239;14Z14A;680
590783239;14Z14B;67
590783239;14Z15Z;29
590783239;14Z16T;66
590783239;14Z16Z;75
590783239;15M02Z;34
590783239;15M05A;1208
590783239;15M05B;229
590783239;15M06A;70
590783239;15M06B;37
590783239;15M07A;30
590783239;16M111;60
590783239;16M112;79
590783239;16M113;75
590783239;16M11T;163
590783239;16M13T;21
590783239;18M021;83
590783239;18M043;23
590783239;18M072;21
590783239;18M073;22
590783239;19M021;37
590783239;19M02T;262
590783239;19M061;25
590783239;19M062;33
590783239;19M063;72
590783239;19M06T;49
590783239;19M073;22
590783239;19M07T;31
590783239;19M111;22
590783239;19M11T;150
590783239;19M13T;50
590783239;19M14T;20
590783239;19M16T;70
590783239;19M181;29
590783239;19M21Z;43
590783239;19M22T;47
590783239;19M22Z;26
590783239;20Z04T;54
590783239;20Z051;744
590783239;20Z06T;90
590783239;21M021;29
590783239;21M02T;50
590783239;21M101;48
590783239;21M10T;398
590783239;21M14T;37
590783239;23K02Z;511
590783239;23K03J;40
590783239;23M061;49
590783239;23M062;48
590783239;23M06T;76
590783239;23M08J;31
590783239;23M14Z;37
590783239;23M19Z;64
590783239;23M20T;301
590783239;23M20Z;228
590783239;23M21T;166
590783239;23Z02Z;243
590783239;28Z03Z;222
590783239;28Z04Z;13647
590783239;28Z07Z;1140
590783239;28Z14Z;246
590783239;28Z17Z;1241
590784484;28Z03Z;208
590784484;28Z04Z;1411
590784914;90Z00Z;18274
590785374;04K02J;179
590785374;04M031;47
590785374;04M032;46
590785374;04M033;25
590785374;04M051;77
590785374;04M052;127
590785374;04M053;125
590785374;04M05T;23
590785374;04M072;35
590785374;04M073;24
590785374;04M082;20
590785374;04M091;22
590785374;04M092;63
590785374;04M093;120
590785374;04M111;26
590785374;04M112;21
590785374;04M121;27
590785374;04M132;53
590785374;04M133;55
590785374;04M201;71
590785374;04M202;153
590785374;04M203;135
590785374;04M23T;38
590785374;04M23Z;25
590785374;04M24E;25
590785374;04M252;21
590785374;04M253;35
590785374;23K02Z;1380
590785374;23M14Z;55
590785374;23M20T;126
590785374;23M20Z;610
590785374;23M21T;425
590785374;23Z02Z;58
590785374;28Z07Z;1992
590785374;28Z14Z;43
590788964;02C02J;30
590788964;02C051;63
590788964;02C05J;841
590788964;02C08J;31
590788964;03C17J;61
590788964;03K02J;709
590788964;05K14Z;101
590788964;05M081;22
590788964;06C041;24
590788964;06C121;28
590788964;06C12J;106
590788964;06C14J;24
590788964;06C251;34
590788964;06C25J;42
590788964;06K02Z;399
590788964;06K04J;1189
590788964;06K05J;118
590788964;06M16Z;24
590788964;06M17Z;29
590788964;07C141;39
590788964;07C14J;66
590788964;07M14T;64
590788964;09C051;23
590788964;09C08J;21
590788964;09C12J;24
590788964;16M11T;27
590788964;23K02Z;509
590788964;23K03J;27
590788964;23M20T;21
590788964;23M20Z;25
590788964;23Z02Z;21
590788964;28Z07Z;4092
590788964;28Z14Z;213
590788964;28Z17Z;475
590788964;90Z00Z;2989
590790655;01C101;25
590790655;01C15J;36
590790655;01M211;224
590790655;01M21T;209
590790655;03C091;23
590790655;03C101;69
590790655;03C111;22
590790655;03C14J;196
590790655;03C16J;67
590790655;03C27J;80
590790655;03C28J;71
590790655;03K02J;195
590790655;03K04J;21
590790655;05C102;20
590790655;05C17J;47
590790655;05K061;34
590790655;05K26J;24
590790655;06C12J;21
590790655;08C241;69
590790655;08C242;71
590790655;08C401;64
590790655;08C45J;69
590790655;08C481;98
590790655;08C482;52
590790655;08C581;22
590790655;09C03J;72
590790655;09C10J;56
590790655;90Z00Z;398
590797353;01C08J;24
590797353;01C15J;80
590797353;01K06J;315
590797353;01M112;57
590797353;01M113;20
590797353;01M11T;27
590797353;01M171;20
590797353;01M172;21
590797353;01M17T;68
590797353;01M193;29
590797353;01M201;452
590797353;01M21T;220
590797353;01M221;129
590797353;01M222;62
590797353;01M22T;54
590797353;01M231;60
590797353;01M241;21
590797353;01M24T;42
590797353;01M251;26
590797353;01M252;60
590797353;01M253;73
590797353;01M254;23
590797353;01M25T;73
590797353;01M303;30
590797353;01M31T;28
590797353;01M32Z;116
590797353;01M34T;27
590797353;01M34Z;80
590797353;01M35T;36
590797353;01M35Z;22
590797353;02C02J;54
590797353;02C05J;585
590797353;02C07J;36
590797353;02C08J;33
590797353;03C101;89
590797353;03C121;25
590797353;03C14J;149
590797353;03C201;24
590797353;03C27J;158
590797353;03C28J;443
590797353;03K03J;35
590797353;03M02T;41
590797353;03M031;76
590797353;03M032;33
590797353;03M03T;174
590797353;03M05T;40
590797353;03M131;23
590797353;03M14Z;793
590797353;04M021;47
590797353;04M022;23
590797353;04M02T;128
590797353;04M031;21
590797353;04M032;43
590797353;04M033;34
590797353;04M03T;59
590797353;04M041;60
590797353;04M051;20
590797353;04M052;81
590797353;04M053;155
590797353;04M054;23
590797353;04M05T;41
590797353;04M073;55
590797353;04M081;20
590797353;04M103;26
590797353;04M10T;25
590797353;04M111;106
590797353;04M12T;24
590797353;04M131;99
590797353;04M132;50
590797353;04M133;53
590797353;04M182;38
590797353;04M183;33
590797353;04M18T;144
590797353;04M202;41
590797353;04M203;48
590797353;04M22Z;243
590797353;04M25T;22
590797353;05C17J;51
590797353;05K14Z;109
590797353;05K26J;28
590797353;05M04T;39
590797353;05M052;20
590797353;05M054;34
590797353;05M05T;27
590797353;05M084;22
590797353;05M08T;57
590797353;05M092;21
590797353;05M093;74
590797353;05M094;25
590797353;05M09T;20
590797353;05M122;74
590797353;05M123;23
590797353;05M13T;163
590797353;05M15T;24
590797353;05M17T;21
590797353;06C043;29
590797353;06C044;33
590797353;06C081;30
590797353;06C082;20
590797353;06C083;20
590797353;06C091;89
590797353;06C10J;101
590797353;06C121;20
590797353;06C12J;42
590797353;06C14J;43
590797353;06C25J;28
590797353;06K02Z;365
590797353;06K04J;1073
590797353;06K05J;90
590797353;06M021;201
590797353;06M022;123
590797353;06M02T;354
590797353;06M031;35
590797353;06M032;72
590797353;06M033;39
590797353;06M03T;88
590797353;06M043;21
590797353;06M063;39
590797353;06M06T;80
590797353;06M071;20
590797353;06M072;26
590797353;06M091;35
590797353;06M09T;34
590797353;06M121;34
590797353;06M12T;308
590797353;06M16Z;207
590797353;06M18T;142
590797353;06M18Z;73
590797353;07C14J;74
590797353;07M022;28
590797353;07M02T;40
590797353;07M073;26
590797353;07M102;38
590797353;07M103;20
590797353;07M10T;22
590797353;08C14J;243
590797353;08C21J;24
590797353;08C242;42
590797353;08C321;47
590797353;08C322;42
590797353;08C331;21
590797353;08C34J;20
590797353;08C351;28
590797353;08C352;24
590797353;08C353;21
590797353;08C37J;81
590797353;08C391;71
590797353;08C39J;57
590797353;08C40J;32
590797353;08C43J;30
590797353;08C44J;153
590797353;08C45J;58
590797353;08C46J;73
590797353;08C473;47
590797353;08C482;24
590797353;08C493;58
590797353;08K02J;86
590797353;08M07T;22
590797353;08M103;24
590797353;08M10T;21
590797353;08M193;82
590797353;08M201;30
590797353;08M263;23
590797353;08M29T;31
590797353;08M36T;20
590797353;08M36Z;26
590797353;08M37T;32
590797353;09C03J;262
590797353;09C08J;69
590797353;09C09J;118
590797353;09C10J;139
590797353;09C12J;56
590797353;09K02J;185
590797353;09M031;78
590797353;09M03T;72
590797353;09M052;38
590797353;09M053;49
590797353;09M05T;30
590797353;09M063;24
590797353;09M071;33
590797353;09M072;69
590797353;09M073;51
590797353;09M07T;20
590797353;09M082;51
590797353;09M083;37
590797353;09M12Z;633
590797353;09M14T;28
590797353;10M021;31
590797353;10M022;261
590797353;10M023;28
590797353;10M032;35
590797353;10M07T;41
590797353;10M082;26
590797353;10M09T;65
590797353;10M13T;175
590797353;10M14T;101
590797353;10M14Z;47
590797353;10M163;38
590797353;10M16T;25
590797353;10M171;28
590797353;10M201;41
590797353;11M02T;90
590797353;11M031;99
590797353;11M032;27
590797353;11M041;45
590797353;11M042;34
590797353;11M043;28
590797353;11M044;50
590797353;11M04T;25
590797353;11M063;25
590797353;11M06T;22
590797353;11M12T;32
590797353;11M152;73
590797353;12C06J;66
590797353;12C08J;20
590797353;13C031;46
590797353;13C041;36
590797353;13C071;34
590797353;13C07J;25
590797353;13C08J;56
590797353;13C12J;43
590797353;13K02Z;74
590797353;13K04Z;26
590797353;13M04T;22
590797353;13M051;26
590797353;14C05J;75
590797353;14C05Z;34
590797353;14C08A;244
590797353;14C08B;26
590797353;14C08C;28
590797353;14M02A;36
590797353;14M03A;135
590797353;14M03B;28
590797353;14M03T;245
590797353;14Z13A;517
590797353;14Z13B;114
590797353;14Z14A;924
590797353;14Z14B;96
590797353;14Z16T;50
590797353;14Z16Z;82
590797353;15M02Z;28
590797353;15M05A;1513
590797353;15M05B;317
590797353;15M05C;44
590797353;15M06A;64
590797353;15M06B;37
590797353;15M07A;24
590797353;15M08A;23
590797353;15M09A;22
590797353;15M10A;21
590797353;15M11A;25
590797353;16M101;23
590797353;16M102;54
590797353;16M103;32
590797353;16M10T;44
590797353;16M111;35
590797353;16M112;37
590797353;16M113;59
590797353;16M11T;120
590797353;16M14Z;37
590797353;17C08J;24
590797353;17M06T;89
590797353;17M151;49
590797353;17M153;59
590797353;18M021;190
590797353;18M043;20
590797353;19M02T;104
590797353;19M063;42
590797353;19M06T;49
590797353;19M073;35
590797353;19M07T;90
590797353;19M11T;68
590797353;19M16T;71
590797353;19M171;545
590797353;19M18T;58
590797353;19M191;21
590797353;19M21Z;2427
590797353;19M22T;114
590797353;19M22Z;26
590797353;20Z031;46
590797353;20Z04T;46
590797353;20Z051;754
590797353;20Z06T;40
590797353;21M02T;29
590797353;21M05T;52
590797353;21M10T;195
590797353;23K02Z;185
590797353;23K03J;70
590797353;23M061;23
590797353;23M06T;33
590797353;23M091;30
590797353;23M092;50
590797353;23M111;50
590797353;23M14Z;465
590797353;23M19Z;42
590797353;23M20T;764
590797353;23M20Z;515
590797353;23M21T;253
590797353;23Z02Z;252
590797353;28Z07Z;4879
590797353;28Z14Z;1381
590797353;28Z17Z;1949
590806360;20Z021;103
590806360;20Z022;62
590806360;20Z02T;85
590806360;20Z041;270
590806360;20Z042;151
590806360;20Z04T;198
590806360;20Z06T;695
590806360;23M06T;4068
590806428;90Z00Z;836
590810099;90Z00Z;473
590810941;90Z00Z;75
590811006;28Z04Z;140
590813176;02C05J;48
590813176;03K02J;257
590813176;03M10T;27
590813176;03M11T;49
590813176;05C17J;69
590813176;06C091;42
590813176;06C121;21
590813176;06C12J;59
590813176;06C191;36
590813176;06C251;28
590813176;06C25J;25
590813176;06K02Z;312
590813176;06K04J;1241
590813176;06K05J;20
590813176;06M031;42
590813176;06M07T;123
590813176;06M121;26
590813176;06M12T;52
590813176;06M18T;35
590813176;06M18Z;20
590813176;07C141;36
590813176;07C14J;28
590813176;07M101;22
590813176;08C14J;34
590813176;08C39J;33
590813176;08C44J;62
590813176;08C45J;57
590813176;08C46J;58
590813176;08K02J;112
590813176;08M28T;46
590813176;09C03J;20
590813176;09C08J;38
590813176;09C10J;258
590813176;09C12J;92
590813176;09K02J;200
590813176;10M09T;21
590813176;12C08J;24
590813176;16M11T;62
590813176;21C05J;22
590813176;90Z00Z;580
590813341;90Z00Z;1758
590813382;01C15J;176
590813382;02C051;175
590813382;02C05J;1516
590813382;03C07J;23
590813382;03C111;20
590813382;03C17J;23
590813382;03C27J;78
590813382;03C28J;203
590813382;03K02J;1300
590813382;03K03J;32
590813382;05C17J;154
590813382;05K14Z;72
590813382;05M17T;28
590813382;06C121;22
590813382;06C12J;111
590813382;06C251;20
590813382;06C25J;73
590813382;07C131;25
590813382;07C141;23
590813382;07C14J;63
590813382;08C241;58
590813382;08C242;51
590813382;08C271;125
590813382;08C272;63
590813382;08C331;47
590813382;08C341;22
590813382;08C371;51
590813382;08C37J;21
590813382;08C38J;47
590813382;08C44J;75
590813382;08C45J;172
590813382;08C481;50
590813382;08C482;27
590813382;08C522;25
590813382;08C531;21
590813382;08C59J;99
590813382;09C081;21
590813382;09C10J;32
590813382;09Z02A;28
590813382;11C111;104
590813382;11C11J;27
590813382;11C131;112
590813382;11C132;33
590813382;11C13J;37
590813382;11K03Z;72
590813382;11K08J;38
590813382;11M19T;20
590813382;12C041;29
590813382;12C042;31
590813382;12C06J;25
590813382;12C07J;26
590813382;12C08J;148
590813382;12C111;32
590813382;12C13J;25
590813382;12K06J;104
590813382;13C031;50
590813382;13C032;25
590813382;13C041;38
590813382;13C071;20
590813382;13C09J;35
590813382;13C12J;54
590813382;13K02Z;36
590813382;14C08A;168
590813382;14M03A;30
590813382;14Z13A;179
590813382;14Z14A;348
590813382;14Z16Z;29
590813382;15M02Z;23
590813382;15M05A;497
590813382;15M05B;177
590813382;15M06A;27
590813382;23K03J;76
590813382;90Z00Z;2397
590813507;01C14J;30
590813507;01C15J;248
590813507;02C05J;135
590813507;02C08J;21
590813507;03C09J;24
590813507;03C14J;121
590813507;03C15J;25
590813507;03C27J;26
590813507;03C28J;62
590813507;03K02J;266
590813507;05C17J;84
590813507;05C221;28
590813507;05K14Z;92
590813507;05M081;39
590813507;05M092;23
590813507;06C191;24
590813507;06C241;47
590813507;06C251;25
590813507;06C25J;29
590813507;06K02Z;259
590813507;06K04J;833
590813507;07C141;40
590813507;08C14J;50
590813507;08C241;75
590813507;08C242;21
590813507;08C271;93
590813507;08C272;24
590813507;08C351;59
590813507;08C371;28
590813507;08C37J;112
590813507;08C44J;159
590813507;08C45J;165
590813507;08C46J;62
590813507;08C481;86
590813507;08C482;30
590813507;08C511;122
590813507;08C521;62
590813507;08C60J;41
590813507;09C03J;324
590813507;09C09J;44
590813507;09C10J;39
590813507;09C12J;116
590813507;09K02J;65
590813507;10C101;32
590813507;10C131;52
590813507;11C09J;33
590813507;11C111;25
590813507;11C131;103
590813507;11C132;22
590813507;11C13J;59
590813507;11K03Z;26
590813507;11K08J;67
590813507;12C041;38
590813507;12C08J;301
590813507;12C111;34
590813507;12C13J;30
590813507;13C031;33
590813507;13C08J;24
590813507;13C10J;45
590813507;13C12J;24
590813507;13K02Z;37
590813507;14C05J;28
590813507;14C08A;135
590813507;14M03A;43
590813507;14Z13A;119
590813507;14Z14A;254
590813507;14Z16T;20
590813507;14Z16Z;31
590813507;15M02Z;26
590813507;15M05A;346
590813507;15M05B;127
590813507;15M06A;21
590813507;23K02Z;604
590813507;23K03J;134
590813507;23M101;25
590813507;23M102;24
590813507;23M20Z;80
590813507;28Z17Z;34
590813507;90Z00Z;1085
590813747;28Z04Z;106
590815007;90Z00Z;318
590815056;01C15J;96
590815056;01M213;43
590815056;03C071;29
590815056;03C07J;35
590815056;03C091;23
590815056;03C09J;29
590815056;03C14J;41
590815056;03C21J;26
590815056;03C27J;36
590815056;03C28J;70
590815056;03K03J;51
590815056;05C101;50
590815056;05C102;30
590815056;05C103;20
590815056;05C17J;74
590815056;05K06T;29
590815056;05K14Z;120
590815056;05K26J;23
590815056;06C041;22
590815056;06C121;34
590815056;06C12J;69
590815056;06C141;34
590815056;06C14J;22
590815056;06C191;30
590815056;06C241;29
590815056;06C25J;31
590815056;06K02Z;1545
590815056;06K04J;2848
590815056;06M03T;58
590815056;06M16Z;31
590815056;06M18T;32
590815056;07C141;41
590815056;07C14J;59
590815056;08C241;158
590815056;08C242;53
590815056;08C251;43
590815056;08C271;27
590815056;08C371;24
590815056;08C37J;27
590815056;08C45J;78
590815056;08C481;170
590815056;08C482;46
590815056;08C581;23
590815056;08C58J;115
590815056;09C041;20
590815056;09C051;78
590815056;09C08J;22
590815056;09C10J;42
590815056;09C12J;45
590815056;09K02J;31
590815056;10C131;128
590815056;10C132;38
590815056;10M163;27
590815056;10M182;28
590815056;10M183;21
590815056;12C08J;52
590815056;16M11T;37
590815056;19M06T;59
590815056;19M07T;28
590815056;23K03J;29
590815056;23M061;21
590815056;23M063;23
590815056;23M064;29
590815056;23M20T;33
590815056;23Z02Z;70
590815056;28Z07Z;5077
590815056;28Z14Z;51
590815056;28Z17Z;30
590815056;90Z00Z;860
590816310;01C15J;149
590816310;02C05J;428
590816310;03C071;38
590816310;03C07J;21
590816310;03C091;60
590816310;03C09J;89
590816310;03C101;24
590816310;03C14J;68
590816310;03C201;35
590816310;03C20J;48
590816310;03C21J;40
590816310;03C27J;209
590816310;03C28J;339
590816310;03K02J;560
590816310;03K03J;60
590816310;03M02T;21
590816310;03M10T;23
590816310;03M11T;23
590816310;05C171;26
590816310;05C17J;214
590816310;05K14Z;210
590816310;05K26J;134
590816310;06C031;23
590816310;06C041;46
590816310;06C042;29
590816310;06C043;34
590816310;06C081;40
590816310;06C091;36
590816310;06C121;37
590816310;06C12J;148
590816310;06C141;39
590816310;06C14J;48
590816310;06C191;60
590816310;06C19J;43
590816310;06C241;33
590816310;06C242;24
590816310;06C24J;27
590816310;06C25J;73
590816310;06K02Z;1173
590816310;06K04J;3156
590816310;06K05J;127
590816310;06K06J;27
590816310;06M031;56
590816310;06M03T;70
590816310;06M061;20
590816310;06M121;34
590816310;06M12T;104
590816310;06M16Z;26
590816310;07C141;45
590816310;07C14J;108
590816310;07K04J;51
590816310;07M021;28
590816310;08C14J;71
590816310;08C241;147
590816310;08C242;20
590816310;08C251;20
590816310;08C321;25
590816310;08C34J;36
590816310;08C37J;62
590816310;08C391;49
590816310;08C39J;20
590816310;08C44J;42
590816310;08C45J;208
590816310;08C46J;35
590816310;08C481;137
590816310;08C482;24
590816310;08C54J;37
590816310;08C58J;28
590816310;09C031;22
590816310;09C03J;63
590816310;09C041;57
590816310;09C051;69
590816310;09C05J;108
590816310;09C061;31
590816310;09C06T;78
590816310;09C10J;80
590816310;09C12J;31
590816310;09K02J;57
590816310;09Z02A;93
590816310;10C101;23
590816310;10C131;68
590816310;11C111;50
590816310;11C11J;35
590816310;11C131;54
590816310;11C132;23
590816310;11M041;31
590816310;12C08J;91
