,Numero_finess,Médecins libéraux,Autres personnels médicaux libéraux,Médecins salariés,Autres personnels médicaux salariés,Personnels de direction et administratifs,Personnels des services de soins,Personnels éducatifs et sociaux,Personnels médico-techniques,Personnels techniques et ouvriers,Points_ISA,stjr,Internes,Personnel médical,Personnel médical si LIB=0.1,Personnel médical si LIB=0.9
184,210012670,40.0,30.5,0.0,3.0,69.9,410.08,0.7,12.22,13.1,271488.78499999986,2,12.0,73.5,17.1,129.9
185,210780581,2.0,2.5,285.83000000000004,183.19000000000003,346.395,1808.97,25.145,367.2,448.52,2883344.558333333,1,998.4300000000002,473.5200000000001,469.9200000000001,477.1200000000001
186,210780631,1.0,0.0,0.61,0.51,1.35,19.81,0.9,0.19,5.52,8416.853333333334,1,0.0,2.12,1.32,2.92
187,210780706,0.0,0.0,37.62,29.000000000000004,41.019999999999996,178.505,5.205,19.105,28.86,241972.985,1,14.780000000000001,66.62,66.62,66.62
188,210780789,32.0,8.0,2.7,2.4,27.4,215.4,1.0,7.8,6.8,118637.56166666668,2,3.0,45.1,13.100000000000001,77.10000000000001
189,210987731,0.0,0.0,53.620000000000005,22.85,146.16,247.8,3.0,169.13,85.51,205661.89333333337,3,124.97999999999999,76.47,76.47,76.47
190,220000020,2.0,6.0,175.3925,64.78999999999999,177.88,331.21999999999997,5.94,142.13,317.15,1457866.9133333336,1,225.09,248.1825,241.7825,254.5825
191,220000046,0.0,0.0,55.38,14.270000000000001,92.78,605.09,9.29,40.64,117.6,358028.9883333332,1,52.56,69.65,69.65,69.65
192,220000079,6.0,6.5,30.949999999999996,18.43,97.67,504.51,3.99,43.85,80.93,320155.6083333334,1,30.93,61.879999999999995,51.879999999999995,71.88
193,220000103,0.0,0.0,43.650000000000006,25.7,62.83,317.71,5.54,24.245,59.565,372602.735,1,54.7,69.35000000000001,69.35000000000001,69.35000000000001
194,220000111,6.0,8.0,0.0,1.0,20.11,66.81,,4.62,,45693.76000000001,2,0.0,15.0,3.8,26.2
195,220000152,0.0,0.0,22.635,2.1,27.759999999999998,140.99,2.52,31.13,37.005,136377.87333333332,1,16.619999999999997,24.735000000000003,24.735000000000003,24.735000000000003
196,220000236,0.0,0.0,5.12,10.51,63.45,279.08,10.63,4.76,73.89,2555.4,3,0.0,15.629999999999999,15.629999999999999,15.629999999999999
197,220005045,0.0,0.0,6.28,3.32,32.99,173.39,2.91,8.16,76.33,20332.42333333333,1,0.0,9.6,9.6,9.6
198,220005599,5.0,9.5,0.0,0.0,16.74,72.52,,4.0,,86857.76500000001,2,0.0,14.5,2.9,26.099999999999998
199,220021968,0.0,0.0,3.5,1.7999999999999998,4.53,46.89,0.7,1.54,11.315,42884.53333333333,1,0.0,5.3,5.3,5.3
200,220022800,22.0,27.0,3.0599999999999996,3.8,60.8,314.68,1.0,27.82,10.81,248042.54166666663,2,9.0,55.86,16.66,95.06
201,230780041,0.0,0.0,38.584999999999994,22.58,54.48,269.71,3.58,27.64,45.455,372328.4183333332,1,33.41499999999999,61.16499999999999,61.16499999999999,61.16499999999999
202,230780058,0.5,0.0,10.785,2.04,16.200000000000003,50.09,0.78,3.12,27.84,14832.02,1,0.0,13.325,12.925,13.725000000000001
203,230780066,0.0,0.0,4.79,1.0,17.7,81.77,0.96,5.78,31.23,21905.1,1,0.0,5.79,5.79,5.79
204,230780074,0.0,0.0,4.19,10.07,39.45,259.56,17.52,2.4,54.66,413.12,1,7.470000000000001,14.260000000000002,14.260000000000002,14.260000000000002
205,230780082,0.0,0.0,14.25,2.5,31.86,152.47,3.75,9.6,53.64,64825.42333333333,3,8.43,16.75,16.75,16.75
206,230780157,4.5,6.5,0.0,1.0,13.05,41.96,,1.0,1.2,34102.90500000001,2,0.0,12.0,3.2,20.8
207,240000059,0.0,0.0,35.84,18.36,82.35,427.38,3.15,38.42,79.11,326168.0083333333,1,30.450000000000003,54.2,54.2,54.2
208,240000067,0.0,0.0,1.0,0.8,7.99,35.21,0.39,2.0,2.9,7367.113333333334,1,0.0,1.8,1.8,1.8
209,240000075,0.0,0.0,1.9,0.42,6.69,36.32,1.0,1.0,8.2,3455.2650000000003,1,0.0,2.32,2.32,2.32
210,240000083,0.0,0.0,10.98,17.57,71.26,487.39,39.11,4.0,92.66,7194.365,1,9.0,28.55,28.55,28.55
211,240000109,0.0,0.0,2.0,0.6,9.7,47.74,0.75,0.8,23.31,5098.133333333334,1,0.0,2.6,2.6,2.6
212,240000117,0.5,1.0,104.41000000000001,68.02,227.48,1492.98,17.08,75.9,275.34,860928.728333334,1,150.99,173.93,172.73000000000002,175.13
213,240000190,17.5,11.0,5.3,3.4,41.4,260.96,1.4,11.28,6.0,163238.07166666666,2,0.0,37.199999999999996,14.4,59.99999999999999
214,240000208,4.5,7.0,0.0,0.0,20.0,97.29,0.5,2.0,3.0,45866.51,2,0.0,11.5,2.3,20.7
215,240000216,4.5,7.5,0.0,1.0,8.85,51.96,,,5.92,51811.50000000001,2,0.0,13.0,3.4,22.6
216,240000448,0.0,0.0,17.080000000000002,7.62,57.04,347.46,5.0,19.82,52.95,122411.99333333336,1,12.0,24.700000000000003,24.700000000000003,24.700000000000003
217,250000015,0.0,0.0,232.955,159.99,283.57,1526.37,13.674999999999999,167.88,316.0,2129293.248333333,1,631.565,392.94500000000005,392.94500000000005,392.94500000000005
218,250000221,7.5,0.0,0.43,1.0,9.65,66.09,,2.0,14.75,7467.613333333335,1,0.0,8.93,2.9299999999999997,14.93
219,250000239,0.0,,1.15,,12.3,65.33,1.45,1.24,25.2,5098.133333333334,1,0.0,,,
220,250000270,28.5,18.5,6.0600000000000005,3.0,44.02,352.82,1.71,8.41,11.32,206923.0816666667,2,0.0,56.06,18.46,93.66000000000001
221,250000452,1.5,1.5,38.519999999999996,21.975,23.8625,125.23750000000001,2.1766666666666663,16.14,39.57,298802.4733333334,1,67.10000000000001,63.495,61.09499999999999,65.89500000000001
222,250011848,20.0,17.0,0.95,2.0,34.82,201.82,,22.02,19.18,233597.89499999996,3,0.0,39.95,10.35,69.55
223,260000021,0.0,0.0,167.54999999999998,65.72,291.53,1344.2,14.9,135.6,255.0,958536.7783333336,1,242.37,233.26999999999998,233.26999999999998,233.26999999999998
224,260000047,3.75,0.0,86.44,36.92,80.6,408.21,11.99,78.12,82.3,577879.1983333332,1,103.16,127.11,124.11,130.11
225,260000054,0.0,0.0,12.78,6.54,36.83,122.48,4.27,15.2,39.06,49104.013333333336,1,9.209999999999999,19.32,19.32,19.32
226,260000104,1.5,0.0,8.82,2.94,25.62,93.07,2.36,10.68,27.88,14550.0,1,0.0,13.26,12.06,14.459999999999999
227,260000195,0.5,0.0,6.9,1.0,12.93,99.76,1.75,6.07,7.06,40655.78999999999,3,0.0,8.4,8.0,8.8
228,260000260,11.5,9.0,0.0,0.0,17.87,68.12,0.11,3.69,2.0,54448.69999999999,2,0.0,20.5,4.1,36.9
229,260003017,17.5,11.0,0.0,1.0,35.5,125.93,0.5,7.53,2.09,92408.32,2,0.0,29.5,6.7,52.3
230,260006267,19.5,4.5,5.83,1.62,9.66,104.91,1.0,3.85,,19788.97666666667,2,0.0,31.45,12.25,50.65
231,260016910,0.0,0.0,39.199999999999996,18.21,73.48,324.855,6.69,28.475,91.655,449114.34833333327,1,35.715,57.41,57.41,57.41
232,270000060,1.5,3.0,19.659999999999997,8.540000000000001,72.94,201.12,3.48,11.16,37.85,101297.025,1,3.54,32.699999999999996,29.1,36.3
233,270000086,2.5,0.0,20.0,10.6,61.78,234.6,1.2,27.74,41.8,91036.39833333336,1,3.0,33.1,31.1,35.1
234,270000102,0.0,0.0,9.965,4.300000000000001,25.7,126.32000000000001,6.67,11.75,36.63,69359.27333333333,1,5.76,14.265,14.265,14.265
235,270000326,13.5,6.5,3.5,1.5,32.02,166.34,,4.0,4.0,95465.55166666664,2,0.0,25.0,9.0,41.0
236,270000862,12.5,13.0,1.0,1.0,30.8,71.76,,3.0,4.7,69352.61500000002,2,0.0,27.5,7.1,47.900000000000006
237,270023724,0.0,0.0,80.57833333333333,36.52499999999999,101.49,447.81,6.715,63.715,110.83500000000001,857136.3633333329,1,116.46000000000001,117.10333333333332,117.10333333333332,117.10333333333332
238,280000134,4.5,1.0,111.85,48.14,73.61,403.97,12.149999999999999,46.81,81.15666666666667,970178.2283333328,1,154.74,165.49,161.09,169.89
239,280000183,0.0,0.0,113.02000000000001,51.81,183.99,1145.54,26.15,73.53,195.68,705268.8283333331,1,147.06,164.83,164.83,164.83
240,280000225,0.0,0.0,1.85,0.8,5.83,60.71,1.0,1.58,15.24,5098.133333333334,1,0.0,2.6500000000000004,2.6500000000000004,2.6500000000000004
241,280000449,1.0,0.0,3.8,1.0,12.0,72.27,1.3,1.8,1.5,10829.22,2,0.0,5.8,5.0,6.6
242,280000589,0.0,0.0,25.94,3.21,34.03,141.65,1.59,11.86,40.07,108054.41333333332,1,1.44,29.150000000000002,29.150000000000002,29.150000000000002
243,280500075,0.0,0.0,24.529999999999998,6.4799999999999995,55.71,291.45,3.29,26.71,58.55,120961.72333333331,1,9.99,31.009999999999998,31.009999999999998,31.009999999999998
244,280505777,18.5,18.5,1.0,0.0,40.0,138.63,0.8,10.56,15.14,108534.08166666668,2,0.0,38.0,8.4,67.60000000000001
245,290000017,0.0,0.0,136.77149999999997,99.11833333333334,100.99499999999999,571.05,9.270000000000001,92.63250000000001,118.77833333333332,2373736.999999999,1,244.93199999999996,235.8898333333333,235.8898333333333,235.8898333333333
246,290000041,0.0,0.5,26.919999999999998,23.28,69.11,333.99,5.75,27.68,58.26,155895.7533333333,1,49.14,50.7,50.3,51.099999999999994
247,290000074,2.0,1.5,18.340000000000003,6.67,28.65,104.53,4.0,9.99,28.92,150164.09833333333,1,16.2,28.510000000000005,25.71,31.310000000000002
248,290000108,10.5,0.0,1.0,1.0,16.37,45.4,0.5,1.65,32.02,5098.133333333334,1,3.0,12.5,4.1,20.900000000000002
249,290000116,5.0,0.0,0.0,1.16,2.2,39.66,5.66,1.09,3.7,5098.133333333334,1,0.0,6.16,2.16,10.16
250,290000140,12.0,20.0,8.04,0.0,35.71,182.34,0.75,15.66,9.47,96776.18666666668,2,0.0,40.04,14.44,65.64
251,290000207,14.0,12.0,2.02,1.18,27.29,147.22,0.6,2.13,6.01,70450.47666666667,2,0.0,29.2,8.4,49.99999999999999
252,290000215,16.5,10.0,0.0,1.28,17.12,148.46,,1.0,6.34,134355.46499999997,2,0.0,27.78,6.58,48.980000000000004
253,290000728,0.0,0.0,29.530000000000005,21.89,97.72,285.85,,46.41,62.78,141081.00333333336,1,47.7,51.42,51.42,51.42
254,290000785,2.5,0.5,41.36000000000001,7.67,69.46,295.69,3.05,21.58,42.6,185569.74833333332,3,21.0,52.03000000000001,49.63000000000001,54.43000000000001
255,290000975,0.0,0.0,23.86,4.5,55.66,261.7,13.7,7.65,59.46,14924.369999999995,3,6.99,28.36,28.36,28.36
256,290004142,15.0,6.0,0.0,0.91,10.28,71.6,,4.18,1.03,72396.605,2,0.0,21.91,5.11,38.709999999999994
257,290019777,37.0,16.5,0.0,1.87,44.76,291.47,0.74,11.13,19.11,231773.55000000008,2,0.0,55.37,12.57,98.17000000000002
258,290020700,0.0,0.5,110.19249999999998,34.75000000000001,82.08500000000001,371.99250000000006,6.5625,74.05499999999999,87.3225,1194399.933333334,1,136.5,145.4425,145.0425,145.8425
259,290021542,0.0,0.0,56.245,46.36,89.36999999999999,636.045,12.15,35.935,119.36999999999999,483013.45499999984,1,78.67999999999999,102.60499999999999,102.60499999999999,102.60499999999999
260,290023431,10.5,7.5,2.9,1.1,14.8,59.87,,1.0,2.5,44646.44000000002,2,0.0,22.0,7.6,36.4
261,2A0000014,0.0,0.0,90.15,10.99,210.69,589.5999999999999,3.19,87.18,229.64,503188.08833333344,1,76.0,101.14,101.14,101.14
262,2A0000139,12.0,16.5,0.5,2.5700000000000003,19.8,122.91,,4.76,8.0,96784.96166666666,2,0.0,31.57,8.77,54.37
263,2A0000154,5.0,3.0,4.75,2.75,42.0,121.35,1.0,10.6,2.0,45295.780000000006,2,0.0,15.5,9.1,21.9
264,2A0000386,0.0,0.0,16.189999999999998,22.67,94.04,534.08,17.34,24.99,86.01,23785.118333333336,1,9.09,38.86,38.86,38.86
265,2B0000020,0.0,0.0,89.635,50.56,91.88,530.78,18.16,82.74,139.94,590123.2849999999,1,41.699999999999996,140.195,140.195,140.195
266,2B0000079,2.0,7.0,0.0,0.0,6.0,25.5,,1.0,0.5,12716.790000000005,2,0.0,9.0,1.7999999999999998,16.2
267,2B0000392,7.0,3.5,2.13,1.33,17.14,62.8,,,6.86,59874.26499999999,2,0.0,13.959999999999999,5.56,22.36
268,2B0004246,0.0,0.0,4.85,3.1499999999999995,17.25,72.5,0.25,7.7,18.0,517.68,1,0.0,7.999999999999999,7.999999999999999,7.999999999999999
269,2B0005342,0.0,0.0,9.0,0.37,10.76,72.14,,4.98,6.28,26897.42333333332,1,5.04,9.37,9.37,9.37
270,2B0005664,0.0,,3.0,,3.25,37.84,0.0,0.0,,3807.476666666667,2,0.0,,,
271,300002508,4.5,12.0,0.0,0.7,6.8,15.02,,,1.0,16356.4,2,0.0,17.2,4.0,30.399999999999995
272,300017498,1.5,6.5,0.0,0.0,8.22,0.27,,,0.45,11144.53,2,0.0,8.0,1.6,14.4
273,300780038,4.0,3.0,265.43,152.7,192.70666666666668,1059.6266666666668,23.286666666666665,97.89666666666666,269.48,2158777.5283333333,1,326.105,425.13,419.53000000000003,430.72999999999996
274,300780046,0.0,0.0,59.28666666666666,35.849999999999994,49.47666666666666,311.69666666666666,14.9,21.986666666666668,69.65333333333335,524184.0533333333,1,44.233333333333334,95.13666666666666,95.13666666666666,95.13666666666666
275,300780053,0.0,0.0,63.16,23.379999999999995,123.39,450.55,7.06,50.18,88.28,312441.8850000001,1,57.39,86.53999999999999,86.53999999999999,86.53999999999999
276,300780079,0.0,0.0,2.99,1.55,22.55,94.84,1.0,4.01,40.42,5098.133333333334,1,1.5,4.54,4.54,4.54
277,300780087,0.0,0.0,5.7,2.2,29.69,125.06,2.95,7.83,55.62,5098.133333333334,1,4.56,7.9,7.9,7.9
278,300780137,24.0,16.0,5.300000000000001,1.36,37.94,146.96,0.75,9.91,3.68,125424.68166666669,2,0.0,46.66,14.66,78.66
279,300780152,45.5,15.5,1.39,1.04,32.03,254.51,,14.77,6.79,247890.28000000003,2,2.0100000000000002,63.43,14.629999999999999,112.23
280,300781010,0.0,0.0,2.8000000000000003,1.0,8.94,54.82,1.85,1.64,14.69,14125.573333333334,1,0.0,3.8000000000000003,3.8000000000000003,3.8000000000000003
281,300781465,15.0,27.0,0.0,0.0,18.69,131.08,,5.21,5.0,91745.36499999996,2,0.0,42.0,8.4,75.6
282,300788502,47.0,31.5,2.02,1.0,44.5,253.68,,14.52,4.36,232022.845,2,2.0100000000000002,81.52000000000001,18.72,144.32
283,310021571,1.0,0.5,7.5200000000000005,0.11,9.05,94.61,1.0,,9.27,3751.13,2,6.0,9.129999999999999,7.930000000000001,10.33
284,310026083,64.0,42.0,1.0,2.6,38.22,276.27,0.6,7.89,8.6,172199.89500000005,2,6.0,109.6,24.800000000000004,194.4
285,310026927,57.5,44.5,0.53,4.06,80.97,543.35,1.06,24.48,10.34,375504.1116666666,2,0.0,106.59,24.99,188.19
286,310780150,19.0,21.5,4.98,1.8199999999999998,40.25,210.43,,27.95,26.53,134425.25000000003,2,0.0,47.300000000000004,14.900000000000002,79.69999999999999
287,310780259,55.0,13.5,5.3,6.9,100.0,786.96,1.0,34.0,84.0,593444.9166666667,2,9.0,80.7,25.9,135.5
288,310780283,33.0,29.5,2.84,3.5700000000000003,79.31,424.54,1.0,52.83,17.26,366990.0166666664,2,0.0,68.91,18.91,118.91
289,310780366,7.5,0.5,5.5,1.6300000000000001,16.13,104.76,1.6,3.11,21.09,17722.726666666666,2,3.0,15.13,8.73,21.529999999999998
290,310780382,19.5,25.5,2.01,2.63,37.34,261.9,0.52,4.95,7.5,194026.59000000003,2,0.0,49.64,13.64,85.63999999999999
291,310780671,6.0,6.5,65.355,18.64,45.0,255.955,6.54,22.675,34.364999999999995,358474.8933333335,1,29.700000000000003,96.495,86.495,106.495
292,310781000,39.5,27.0,7.789999999999999,4.51,73.45,615.19,3.11,38.09,13.98,443892.8666666664,2,0.0,78.8,25.6,132.0
293,310781067,0.0,0.0,38.72,22.339999999999996,85.31,216.18,4.51,23.3,8.11,178466.6733333333,3,34.22,61.059999999999995,61.059999999999995,61.059999999999995
294,310781406,0.0,0.0,143.82314285714287,212.32583333333332,137.44875000000002,890.87,17.051428571428573,130.89000000000001,212.93624999999997,4665449.888333337,1,356.25,356.1489761904762,356.1489761904762,356.1489761904762
295,310781505,35.0,17.0,0.0,2.2,45.2,298.27,,8.61,10.91,265127.1766666666,2,0.0,54.2,12.600000000000001,95.8
296,310781695,1.5,0.0,9.05,1.25,7.8,85.08,0.6,1.45,2.73,3807.476666666667,2,0.0,11.8,10.600000000000001,13.0
297,310782016,77.5,22.0,0.0,1.2,21.91,126.97,1.0,2.74,20.93,26410.1,2,0.0,100.7,21.099999999999998,180.29999999999998
298,310782347,0.0,0.0,63.589999999999996,32.31,190.69,368.2,4.84,231.76,58.41,170147.1,3,102.0,95.9,95.9,95.9
299,310786256,0.0,0.0,6.16,2.0,26.46,142.69,4.28,2.59,38.97,13059.11,1,9.0,8.16,8.16,8.16
300,320004310,10.5,0.0,0.75,1.07,8.05,62.62,1.0,1.5,25.58,10813.303333333331,1,0.0,12.32,3.92,20.720000000000002
301,320780067,6.0,16.5,0.1,1.44,21.89,72.29,,4.33,3.13,55572.62000000001,2,0.0,24.040000000000003,6.039999999999999,42.03999999999999
302,320780117,0.0,0.0,64.85,30.0,142.0,805.08,5.0,53.57,132.88,502473.005,1,72.0,94.85,94.85,94.85
303,320780133,0.0,0.0,9.65,1.62,12.24,102.18,1.51,4.98,14.3,28872.98333333333,1,0.0,11.27,11.27,11.27
304,320780158,4.5,0.0,0.44000000000000006,0.7,7.76,65.22,0.9,1.2,22.07,10041.813333333335,1,0.0,5.640000000000001,2.04,9.239999999999998
305,320780174,4.5,0.0,0.22,0.82,11.0,79.18,0.8,1.3,34.3,25025.163333333338,1,0.0,5.54,1.94,9.14
306,320780182,2.5,0.0,0.0,0.49,5.86,24.22,0.2,0.2,12.0,5098.133333333334,1,0.0,2.99,0.99,4.99
307,320780208,0.5,0.0,0.32999999999999996,2.35,9.0,70.76,1.21,2.6,27.94,5098.133333333334,1,0.0,3.18,2.7800000000000002,3.58
308,330000217,0.0,0.0,7.9,0.67,13.6,71.8,2.79,1.0,1.43,5636.553333333334,3,0.0,8.57,8.57,8.57
309,330000332,8.5,2.0,14.149999999999999,2.55,23.8,128.9,2.6,6.1,12.3,82477.74833333335,3,18.299999999999997,27.2,18.799999999999997,35.599999999999994
310,330000340,8.0,0.5,71.33999999999999,46.8,180.15,597.21,13.81,29.48,47.51,631557.3833333333,3,40.5,126.63999999999999,119.83999999999997,133.44
311,330000662,8.0,2.0,66.53,29.790000000000003,163.4,313.54,6.21,198.72,85.08,265725.26,3,84.6,106.32000000000001,98.32000000000001,114.32000000000001
312,330027509,0.0,0.0,24.689999999999998,13.82,48.695,192.22000000000003,7.155,20.380000000000003,51.775000000000006,317470.1583333332,1,15.225000000000001,38.51,38.51,38.51
313,330060658,5.5,12.0,0.0,1.0,12.93,60.2,0.5,1.0,2.76,65560.42499999999,3,0.0,18.5,4.5,32.5
314,330780040,18.5,39.0,0.0,1.11,34.94,100.68,,6.92,,71601.5,2,0.0,58.61,12.61,104.61
315,330780081,32.5,21.0,0.0,2.4,30.5,262.26,0.31,8.13,8.0,336455.85499999986,2,3.0,55.9,13.1,98.70000000000002
316,330780115,12.5,27.0,4.0,3.0,29.04,137.61,1.0,7.3,,143241.4316666667,2,0.0,46.5,14.9,78.1
317,330780206,9.5,12.0,1.21,1.0,19.27,87.0,1.0,7.2,1.0,63132.08166666667,2,0.0,23.71,6.51,40.91
318,330780263,31.0,18.0,1.0,1.55,61.55,279.86,1.75,5.2,,228558.4966666666,2,0.0,51.55,12.350000000000001,90.75
319,330780271,8.0,11.0,0.0,1.0,15.14,52.06,,2.0,3.0,46219.560000000005,2,0.0,20.0,4.800000000000001,35.2
320,330780354,2.0,0.5,4.66,0.6,11.47,47.33,0.5,1.6,10.42,20524.076666666664,2,0.0,7.76,5.76,9.76
321,330780370,0.0,0.0,3.19,0.3,6.94,36.92,1.0,,2.21,2192.73,3,0.0,3.4899999999999998,3.4899999999999998,3.4899999999999998
322,330780479,68.5,29.5,7.830000000000001,7.890000000000001,118.73,637.26,2.5,54.42,6.8,434293.0916666668,2,0.0,113.72,35.32,192.12
323,330780487,,15.0,,0.0,10.98,26.02,,1.2,,12533.23,2,0.0,,,
324,330780495,4.5,2.5,14.36,9.129999999999999,79.23,197.28,2.0,2.61,9.05,204069.1683333334,3,3.0,30.49,24.89,36.09
325,330780503,28.0,20.0,1.02,1.0,46.47,203.86,0.4,4.5,12.5,152643.06999999995,2,0.0,50.019999999999996,11.62,88.42
326,330780511,7.5,13.0,0.0,1.0,16.97,65.78,,7.16,6.2,55489.916666666686,2,0.0,21.5,5.1,37.900000000000006
327,330780529,19.0,11.0,35.53,9.379999999999999,122.42,304.62,3.0,19.34,11.67,387123.33833333326,3,4.9799999999999995,74.91,50.91,98.90999999999998
328,330780537,11.5,12.5,18.0,2.3,36.3,200.53,1.21,2.05,32.65,265342.5150000001,3,0.0,44.3,25.1,63.5
329,330781139,0.0,0.0,9.14,0.76,29.63,176.35,5.5,9.5,34.4,751.88,3,7.5,9.9,9.9,9.9
330,330781196,0.0,0.0,321.8483333333333,193.76000000000002,252.63000000000002,1540.292,17.85,148.73600000000002,335.252,4935730.308333335,1,622.553,515.6083333333333,515.6083333333333,515.6083333333333
331,330781204,6.0,0.5,55.05,21.9,81.8,421.51,6.27,33.72,60.63,351936.5483333332,1,49.879999999999995,83.44999999999999,78.25,88.65
332,330781212,0.0,0.0,2.0,1.0,10.4,64.04,1.0,2.5,11.6,3318.72,1,0.0,3.0,3.0,3.0
333,330781220,2.5,3.5,24.55,9.98,65.56,266.23,4.7,15.74,37.25,183877.0933333333,1,7.529999999999999,40.53,35.730000000000004,45.33
334,330781253,6.5,0.5,123.46,81.24,149.86499999999998,581.1,19.814999999999998,126.13,185.94,1206096.2183333335,1,132.92000000000002,211.7,206.09999999999997,217.3
335,330781261,0.0,0.0,9.21,1.24,39.58,183.02,2.8,8.77,25.31,39237.62833333333,1,4.0200000000000005,10.450000000000001,10.450000000000001,10.450000000000001
336,330781303,0.0,0.0,28.550000000000004,23.9,128.25,277.03,,57.51,36.39,45908.19,1,12.059999999999999,52.45,52.45,52.45
337,330781402,19.0,20.0,1.0,0.0,25.08,117.5,0.94,12.8,8.95,85856.85666666667,2,0.0,40.0,8.8,71.19999999999999
338,330782582,23.0,21.0,3.3,2.0,37.86,210.65,0.68,7.22,5.89,165250.31999999992,2,3.0,49.3,14.1,84.5
339,340000025,1.0,0.0,10.67,4.35,51.21,139.39,32.08,4.32,8.36,7971.65,3,0.0,16.02,15.219999999999999,16.82
340,340000207,0.0,0.0,69.93,27.549999999999997,188.16,401.42,4.85,171.17,35.76,376586.4300000001,3,153.0,97.48,97.48,97.48
341,340009885,27.0,17.5,1.5,1.67,25.04,147.24,0.24,3.0,5.0,98730.54166666669,2,0.0,47.67,12.07,83.27
342,340009893,0.0,0.0,1.7,0.8300000000000001,11.49,86.59,2.0,1.78,16.27,5098.133333333334,1,0.0,2.5300000000000002,2.5300000000000002,2.5300000000000002
343,340011295,0.0,0.0,40.53333333333334,25.975,43.36333333333332,199.075,4.7749999999999995,32.415,44.11000000000001,514173.8433333332,1,20.19,66.50833333333334,66.50833333333334,66.50833333333334
344,340015502,66.0,14.5,5.3100000000000005,2.3,66.18,525.2,1.0,4.47,7.21,452758.0150000001,2,12.0,88.11,23.709999999999997,152.51000000000002
345,340015965,25.0,14.5,0.83,3.74,35.1,305.46,0.66,7.9,5.0,240110.27166666655,2,0.0,44.07,12.47,75.66999999999999
346,340022979,39.0,45.0,3.1,2.0,61.41,283.36,0.5,3.66,,196579.60000000003,2,9.3,89.1,21.9,156.3
347,340780055,0.0,0.0,97.44000000000001,61.33,66.48249999999999,378.72249999999997,13.356666666666667,111.23,141.87,893617.8733333334,1,101.02000000000001,158.77,158.77,158.77
348,340780139,10.0,17.0,0.0,1.0,19.78,83.05,,2.2,3.0,57896.59,2,0.0,28.0,6.4,49.599999999999994
349,340780147,10.0,6.0,1.2,0.75,10.9,41.05,,1.0,1.7,15510.83,2,0.0,17.95,5.15,30.75
350,340780154,13.0,12.5,2.9000000000000004,0.7,16.7,65.71,0.3,1.8,2.0,37948.38,2,0.0,29.099999999999998,8.7,49.50000000000001
351,340780451,3.0,0.0,1.14,0.35,12.73,29.09,,1.27,20.98,8381.303333333333,1,3.3600000000000003,4.489999999999999,2.09,6.889999999999999
352,340780477,0.0,0.0,127.85100000000001,111.30666666666666,105.11999999999999,643.29,12.591428571428574,111.33600000000001,66.6375,3875231.9383333367,1,304.97933333333333,239.15766666666667,239.15766666666667,239.15766666666667
353,340780519,1.0,0.0,0.0,1.44,7.18,86.15,1.0,5.75,13.37,12230.655,1,0.0,2.44,1.64,3.24
354,340780535,2.0,0.0,3.0700000000000003,0.77,11.24,109.95,1.56,1.43,16.1,25900.16333333333,1,6.1499999999999995,5.84,4.24,7.4399999999999995
355,340780543,3.0,0.0,1.3599999999999999,0.21000000000000002,9.17,54.67,0.93,2.0,14.52,8767.943333333335,1,1.98,4.569999999999999,2.17,6.97
356,340780568,2.0,0.0,3.9,0.68,16.41,59.43,0.23,1.58,3.5,6122.030000000001,2,0.0,6.58,4.9799999999999995,8.18
357,340780634,39.5,29.5,1.8,2.0,42.6,226.16,,6.6,17.74,188332.16999999987,2,15.0,72.8,17.6,128.0
358,340780642,6.5,2.5,35.629999999999995,21.7,68.4,179.51,,18.46,24.21,261653.105,3,36.0,66.33,59.129999999999995,73.53
359,340780667,60.0,32.5,3.62,4.6,65.39,491.63,2.34,10.57,10.15,391158.4666666667,2,15.0,100.72,26.72,174.72
360,340780675,36.0,26.5,3.0,2.3,41.78,192.11,1.0,4.99,2.93,143093.31333333335,2,0.0,67.8,17.8,117.8
361,340780717,13.0,9.0,1.0,1.35,20.98,102.78,0.09,1.99,7.76,89083.62,2,0.0,24.35,6.75,41.95
362,340780725,26.5,12.0,1.75,1.25,20.51,75.18,,,0.75,68203.185,2,0.0,41.5,10.7,72.3
363,340780741,17.0,17.5,0.0,1.0,21.49,78.28,,1.29,6.0,75732.91000000003,2,0.0,35.5,7.9,63.099999999999994
364,340781608,0.0,0.0,7.7,1.4,15.59,105.37,1.0,2.94,8.74,24719.49333333334,3,7.11,9.1,9.1,9.1
365,350000022,0.0,0.0,115.185,56.43,99.645,651.115,14.055,64.59,79.765,830062.0683333331,1,137.39999999999998,171.615,171.615,171.615
366,350000030,0.0,0.0,39.0,19.93,86.9,468.09,4.05,35.07,79.24,299214.8483333334,1,43.980000000000004,58.93,58.93,58.93
367,350000048,0.0,0.0,25.869999999999997,18.655,39.105000000000004,229.15,2.99,16.57,32.38,259272.64333333328,1,23.4,44.525,44.525,44.525
368,350000055,0.0,0.0,28.065,12.370000000000001,25.76,188.17,1.02,15.41,38.41,204502.91333333336,1,19.32,40.435,40.435,40.435
369,350000063,0.0,0.0,6.05,0.75,9.97,76.13,1.8,0.75,8.17,12889.873333333331,3,3.0,6.8,6.8,6.8
370,350000071,0.0,0.0,5.859999999999999,0.99,14.04,66.67,1.4,1.07,2.9,10314.13,3,0.0,6.85,6.85,6.85
